date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:58:15	16308/16308	---M--	200	added ('OK')	image/jpeg	etag:%22fae224cad4b218630a777f5bfc01b23a%22	http://demo.devitems.com/marten-v1/assets/img/testi/4.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/testi/4.jpg	(from http://demo.devitems.com/marten-v1/index.html)
22:58:17	9733/9733	---M--	200	added ('OK')	image/jpeg	etag:%22cf7ad3702d413c57d861598a0e380383%22	http://demo.devitems.com/marten-v1/assets/img/testi/5.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/testi/5.jpg	(from http://demo.devitems.com/marten-v1/index.html)
22:58:17	1064/1064	---M--	200	added ('OK')	image/png	etag:%22f05fb39a98db677fa5e6d1215c1186ca%22	http://demo.devitems.com/marten-v1/assets/img/icon-img/testi-shap.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/icon-img/testi-shap.png	(from http://demo.devitems.com/marten-v1/index.html)
22:58:18	2922/2922	---M--	200	added ('OK')	image/png	etag:%22c9681a5b69c786ad910da526599615c4%22	http://demo.devitems.com/marten-v1/assets/img/icon-img/shipping.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/icon-img/shipping.png	(from http://demo.devitems.com/marten-v1/index.html)
22:58:19	2510/2510	---M--	200	added ('OK')	image/png	etag:%225739ac92f20460904c7a864392dbf10f%22	http://demo.devitems.com/marten-v1/assets/img/icon-img/support.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/icon-img/support.png	(from http://demo.devitems.com/marten-v1/index.html)
22:58:20	3233/3233	---M--	200	added ('OK')	image/png	etag:%22a15ef956ebe3569ec0e3e803e6d96bcd%22	http://demo.devitems.com/marten-v1/assets/img/icon-img/money.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/icon-img/money.png	(from http://demo.devitems.com/marten-v1/index.html)
22:58:23	205079/205079	---M--	200	added ('OK')	image/png	etag:%2247f172739ae54db24fe75806b1b526ce%22	http://demo.devitems.com/marten-v1/assets/img/banner/banner-2.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/banner/banner-2.png	(from http://demo.devitems.com/marten-v1/index.html)
22:58:32	73128/73128	---M--	200	added ('OK')	image/jpeg	etag:%227c44b38cce542ba2c982fbb0bcd04e89%22	http://demo.devitems.com/marten-v1/assets/img/blog/blog-1.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/blog/blog-1.jpg	(from http://demo.devitems.com/marten-v1/index.html)
22:58:35	422560/422560	---M--	200	added ('OK')	image/png	etag:%223b493ec528c6bb8dc0d00ca375eef97e%22	http://demo.devitems.com/marten-v1/assets/img/slider/slider-single-img.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/slider/slider-single-img.png	(from http://demo.devitems.com/marten-v1/index.html)
22:58:37	84280/84280	---M--	200	added ('OK')	image/jpeg	etag:%22bb835c608714c5d2d6e1d4794d54edc8%22	http://demo.devitems.com/marten-v1/assets/img/blog/blog-2.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/blog/blog-2.jpg	(from http://demo.devitems.com/marten-v1/index.html)
22:58:48	100019/100019	---M--	200	added ('OK')	image/jpeg	etag:%226f738993d442ef0cc2e3fe46e5d49397%22	http://demo.devitems.com/marten-v1/assets/img/blog/blog-3.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/blog/blog-3.jpg	(from http://demo.devitems.com/marten-v1/index.html)
