date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:29:56	2564/2564	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee489-a04%22	http://preview.uideck.com/items/inspire-pro/default/assets/plugins/datatables/buttons.colVis.min.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/plugins/datatables/buttons.colVis.min.js	(from http://preview.uideck.com/items/inspire-pro/default/data-table.html)
11:29:57	11056/11056	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee480-2b30%22	http://preview.uideck.com/items/inspire-pro/default/assets/plugins/datatables/dataTables.responsive.min.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/plugins/datatables/dataTables.responsive.min.js	(from http://preview.uideck.com/items/inspire-pro/default/data-table.html)
11:29:57	929799/929799	---M--	200	added ('OK')	image/jpeg	etag:%225beee4c5-e3007%22	http://preview.uideck.com/items/inspire-pro/default/assets/img/carousel/img-5.jpg	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/img/carousel/img-5.jpg	(from http://preview.uideck.com/items/inspire-pro/default/carousel.html)
11:29:57	1183/1183	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee484-49f%22	http://preview.uideck.com/items/inspire-pro/default/assets/plugins/datatables/responsive.bootstrap4.min.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/plugins/datatables/responsive.bootstrap4.min.js	(from http://preview.uideck.com/items/inspire-pro/default/data-table.html)
11:29:58	459/459	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee497-1cb%22	http://preview.uideck.com/items/inspire-pro/default/assets/js/datatables.init.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/js/datatables.init.js	(from http://preview.uideck.com/items/inspire-pro/default/data-table.html)
11:29:58	6546/6546	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee499-1992%22	http://preview.uideck.com/items/inspire-pro/default/assets/js/morris.init.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/js/morris.init.js	(from http://preview.uideck.com/items/inspire-pro/default/charts-morris.html)
11:30:00	8159/8159	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee49a-1fdf%22	http://preview.uideck.com/items/inspire-pro/default/assets/js/chartjs.init.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/js/chartjs.init.js	(from http://preview.uideck.com/items/inspire-pro/default/chartjs.html)
11:30:03	11768/11768	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee463-2df8%22	http://preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.time.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.time.js	(from http://preview.uideck.com/items/inspire-pro/default/charts-flot.html)
11:30:03	52966/52966	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee465-cee6%22	http://preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.min.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.min.js	(from http://preview.uideck.com/items/inspire-pro/default/charts-flot.html)
11:30:03	147169/147169	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee46e-23ee1%22	http://preview.uideck.com/items/inspire-pro/default/assets/plugins/chart.js/chart.min.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/plugins/chart.js/chart.min.js	(from http://preview.uideck.com/items/inspire-pro/default/chartjs.html)
11:30:04	3930/3930	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee46a-f5a%22	http://preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.tooltip.min.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.tooltip.min.js	(from http://preview.uideck.com/items/inspire-pro/default/charts-flot.html)
11:30:05	3314/3314	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee467-cf2%22	http://preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.resize.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.resize.js	(from http://preview.uideck.com/items/inspire-pro/default/charts-flot.html)
11:30:06	23809/23809	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee46b-5d01%22	http://preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.pie.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.pie.js	(from http://preview.uideck.com/items/inspire-pro/default/charts-flot.html)
11:30:06	13141/13141	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee469-3355%22	http://preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.selection.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.selection.js	(from http://preview.uideck.com/items/inspire-pro/default/charts-flot.html)
11:30:07	7090/7090	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee466-1bb2%22	http://preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.stack.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/jquery.flot.stack.js	(from http://preview.uideck.com/items/inspire-pro/default/charts-flot.html)
11:30:07	10717/10717	---MCZ	200	added ('OK')	application/javascript	etag:W/%225beee464-29dd%22	http://preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/curvedLines.js	C:/Users/wejdene/Documents/admin/teplate/preview.uideck.com/items/inspire-pro/default/assets/plugins/flot-chart/curvedLines.js	(from http://preview.uideck.com/items/inspire-pro/default/charts-flot.html)
